Date,Date.1,Open,High,Low,Close,Adj Close,Volume
12/18/17,2017,53.304001,53.9245,53.099998,53.856998,53.856998,31092000
12/19/17,2017,53.759998,53.841999,53.177502,53.534,53.534,26774000
12/20/17,2017,53.589001,53.668999,53.076,53.247501,53.247501,25372000
12/21/17,2017,53.247501,53.466499,53.089699,53.181499,53.181499,19914000
12/22/17,2017,53.0555,53.209999,52.972,53.006001,53.006001,15102000
12/26/17,2017,52.9035,53.006001,52.509998,52.837002,52.837002,15212000
12/27/17,2017,52.869499,52.918499,52.4025,52.468498,52.468498,25438000
12/28/17,2017,52.580002,52.737499,52.238499,52.407001,52.407001,16742000
12/29/17,2017,52.335999,52.485001,52.244999,52.32,52.32,17750000
1/2/18,2018,52.417,53.347,52.261501,53.25,53.25,24752000
1/3/18,2018,53.2155,54.314499,53.1605,54.124001,54.124001,28604000
1/4/18,2018,54.400002,54.678501,54.2001,54.32,54.32,20092000
1/5/18,2018,54.700001,55.212502,54.599998,55.1115,55.1115,25582000
1/8/18,2018,55.1115,55.563499,55.081001,55.347,55.347,20952000
1/9/18,2018,55.470001,55.5285,55.06155,55.313,55.313,18050000
1/10/18,2018,54.855,55.23,54.8055,55.130501,55.130501,20856000
1/11/18,2018,55.314999,55.326248,54.9795,55.276001,55.276001,19566000
1/12/18,2018,55.120499,56.2145,55.057499,56.112999,56.112999,34410000
1/16/18,2018,56.6255,56.995499,55.891602,56.088001,56.088001,31506000
1/17/18,2018,56.311001,56.630001,55.850498,56.598999,56.598999,24052000
1/18/18,2018,56.570499,56.6255,55.875,56.489498,56.489498,23964000
1/19/18,2018,56.591499,56.893002,56.415001,56.8755,56.8755,35564000
1/22/18,2018,56.8745,57.993999,56.755501,57.790501,57.790501,32360000
1/23/18,2018,57.9925,58.581348,57.9375,58.498501,58.498501,26662000
1/24/18,2018,58.866501,58.993,58.052502,58.212002,58.212002,28332000
1/25/18,2018,58.626499,58.797001,58.138,58.518501,58.518501,29610000
1/26/18,2018,58.754002,58.792,57.905499,58.792,58.792,40376000
